Player ID,Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
445510,Jordan McGhee,8284,Right Back,405,28,€380K,Premiership,39,1.56,71,33.11,N/A,N/A,89,54,52.94,4.0,0,0.0,N/A,N/A,36,0.44,N/A,N/A,61,20.0,79,0.22,75,0.22,36,0.44,79,66.67,46,43,51.06,5.33,N/A,N/A,46,0.89,11,0.22,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,54,1.11,29,29.17,64,78.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4,1.78,0,0.0,N/A,N/A,N/A,N/A,64,64,0.22,0.89,25,0.22,14,14,33.33,0.22,50,71,2.22,63.33,46,0.22,18,0.03,82,82,0.07,0.07,54,0.01
459273,Sven Sprangler,8467,Central Midfielder,262,29,€250K,Premiership,8,0.34,39,23.02,N/A,N/A,89,64,57.14,2.75,0,0.0,50,0.34,16,0.34,N/A,N/A,N/A,N/A,80,0.34,12,2.06,25,0.34,47,50.0,88,50,52.17,8.24,N/A,N/A,95,2.75,16,0.34,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,94,2.75,31,33.33,81,83.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39,4.47,100,0.0,N/A,N/A,N/A,N/A,31,N/A,N/A,0.69,N/A,N/A,95,53,64.29,3.09,12,34,0.69,41.22,12,0.69,0,0.0,48,50,0.04,0.04,N/A,N/A
469957,Liam Gordon,9927,Center Back,540,28,€550K,Premiership,52,3.0,16,22.67,N/A,N/A,86,84,74.0,6.17,0,0.0,66,0.17,41,0.17,N/A,N/A,N/A,N/A,50,0.17,45,0.33,N/A,N/A,N/A,N/A,66,82,67.69,7.33,N/A,N/A,45,0.83,N/A,N/A,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,68,1.5,41,36.0,20,69.39,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91,0.17,39,3.0,100,0.0,N/A,N/A,N/A,N/A,80,91,0.5,1.0,N/A,N/A,34,66,71.43,0.83,9,57,1.33,45.17,100,0.0,9,0.0,61,61,0.06,0.06,82,0.11
470409,Alan Forrest,9860,Left Winger,165,28,€550K,Premiership,89,2.18,74,26.73,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,77,1.09,74,2.18,N/A,N/A,54,23.08,86,0.55,71,0.55,49,1.09,83,66.67,54,51,42.86,4.91,N/A,N/A,37,0.55,74,1.64,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,60,0.55,31,44.44,71,79.03,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63,3.82,0,0.0,N/A,N/A,N/A,N/A,23,46,0.55,1.64,77,1.64,66,34,50.0,1.09,71,77,6.0,55.09,100,0.0,69,0.23,20,20,0.09,0.09,34,0.06
470624,Shaun Rooney,9800,Right Back,517,28,€550K,Premiership,14,0.52,5,14.45,N/A,N/A,91,77,65.52,3.31,0,0.0,53,0.35,42,0.87,N/A,N/A,36,11.76,47,0.87,16,1.74,72,1.04,70,60.0,73,58,53.85,7.31,N/A,N/A,45,1.22,38,0.87,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,83,1.74,12,17.65,5,62.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31,0.17,12,2.96,100,0.0,N/A,N/A,N/A,N/A,22,N/A,N/A,0.52,44,0.35,75,81,84.62,1.91,44,58,1.39,49.26,23,0.52,59,0.11,30,30,0.02,0.02,N/A,N/A
477614,David Babunski,9938,Attacking Midfielder,466,30,€350K,Premiership,86,2.12,57,21.24,N/A,N/A,23,37,25.0,0.39,0,0.0,54,0.58,14,0.77,N/A,N/A,83,47.62,17,1.93,69,0.58,83,2.12,89,84.62,34,69,48.0,4.64,N/A,N/A,51,0.97,26,0.39,49,N/A,N/A,0.19,N/A,N/A,N/A,N/A,46,0.39,57,52.38,57,75.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,46,0.39,74,4.83,0,0.0,N/A,N/A,N/A,N/A,40,31,0.39,1.93,89,1.93,40,20,33.33,0.58,46,20,2.32,47.9,100,0.0,51,0.12,43,43,0.17,0.17,43,0.12
480791,Joe Wright,8597,Center Back,151,29,€380K,Premiership,0,0.6,39,28.01,N/A,N/A,93,73,68.42,7.75,0,0.0,93,0.6,86,0.6,N/A,N/A,N/A,N/A,100,0.0,30,0.6,N/A,N/A,N/A,N/A,95,61,64.52,11.92,N/A,N/A,100,2.98,100,3.58,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,11,0.6,0,7.69,23,70.15,N/A,N/A,0,0.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,95,0.6,36,2.98,0,1.19,N/A,N/A,N/A,N/A,89,N/A,N/A,1.19,N/A,N/A,70,100,100.0,1.19,43,84,2.38,57.22,100,0.0,61,0.04,73,73,0.07,0.07,N/A,N/A
490161,Nicky Cadden,10251,Left Midfielder,154,28,N/A,Premiership,34,0.58,29,14.61,N/A,N/A,80,100,100.0,1.75,0,0.0,94,1.75,69,1.75,N/A,N/A,49,20.0,83,0.58,11,1.75,94,2.92,86,83.33,91,94,70.59,7.01,N/A,N/A,N/A,N/A,80,1.75,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,66,0.58,17,16.67,6,67.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,6,2.34,0,0.0,N/A,N/A,N/A,N/A,80,N/A,N/A,2.92,83,1.75,N/A,N/A,N/A,N/A,49,23,2.92,47.92,100,0.0,49,0.12,31,31,0.15,0.15,N/A,N/A
494435,Tom Lawrence,8548,Attacking Midfielder,419,30,€4M,Premiership,69,1.29,91,32.0,N/A,N/A,26,29,14.29,0.43,63,0.21,66,0.86,46,1.29,N/A,N/A,94,60.0,11,2.58,57,0.64,69,1.72,80,61.54,66,40,39.06,5.37,N/A,N/A,91,2.36,71,1.5,89,N/A,N/A,0.64,N/A,N/A,N/A,N/A,49,0.43,37,50.0,77,79.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,71,0.64,26,3.01,0,0.0,N/A,N/A,N/A,N/A,74,89,1.5,2.79,54,0.64,69,71,75.0,1.29,77,57,4.94,58.42,26,0.21,66,0.22,74,74,0.48,0.48,77,0.58
505079,Kyle Vassell,8597,Striker,363,32,€360K,Premiership,53,0.25,47,12.15,N/A,N/A,62,69,48.28,3.47,0,0.0,53,0.5,34,0.5,N/A,N/A,84,40.0,56,1.49,38,0.5,59,0.74,56,37.5,66,78,45.59,7.69,N/A,N/A,81,2.23,88,2.48,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,N/A,N/A,47,20.0,44,66.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,84,0.99,94,4.21,100,0.0,N/A,N/A,N/A,N/A,38,12,0.25,1.74,91,0.5,59,50,50.0,0.5,69,22,3.22,38.18,100,0.0,28,0.02,56,72,0.33,0.33,28,0.1
517668,Will Nightingale,8649,Center Back,270,29,€130K,Premiership,14,1.67,41,28.67,N/A,N/A,75,64,66.67,5.33,0,0.0,N/A,N/A,59,0.33,N/A,N/A,100,100.0,5,1.0,23,0.67,70,0.33,100,100.0,66,27,56.41,7.33,N/A,N/A,84,1.33,27,0.33,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,16,0.67,9,25.0,41,75.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27,2.67,100,0.0,N/A,N/A,N/A,N/A,27,N/A,N/A,0.33,84,0.33,43,70,75.0,1.0,45,11,0.33,57.33,25,0.33,30,0.02,25,25,0.02,0.02,N/A,N/A
