Player ID,Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
1053674,Moussa N'Diaye,8635,Left Back,412,22,€1.7M,First Division A,N/A,N/A,89,44.56,N/A,N/A,19,11,23.08,0.66,0,0.0,N/A,N/A,53,1.09,N/A,N/A,33,16.67,86,0.22,67,0.66,64,1.09,89,71.43,78,64,56.36,6.77,N/A,N/A,89,2.18,100,2.62,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,31,0.87,N/A,N/A,94,86.81,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94,0.66,67,4.59,100,0.0,N/A,N/A,N/A,N/A,50,47,0.22,0.66,39,0.44,61,47,63.64,1.53,86,61,1.97,79.73,19,0.44,47,0.06,47,47,0.04,0.04,39,0.01
1054011,Collins Sor,9987,Left Winger,557,24,N/A,First Division A,53,1.29,37,20.68,N/A,N/A,63,55,35.29,0.97,95,0.65,48,0.65,80,2.42,N/A,N/A,92,37.5,58,1.13,70,0.32,28,0.65,50,50.0,23,38,45.65,3.39,N/A,N/A,7,0.16,27,0.81,47,N/A,N/A,0.16,N/A,N/A,N/A,N/A,80,0.65,90,80.0,45,78.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,0.81,32,3.39,0,0.0,N/A,N/A,N/A,N/A,85,100,1.94,3.39,53,0.48,33,47,66.67,0.65,18,77,5.49,41.36,100,0.0,93,0.38,82,83,0.38,0.38,90,0.5
1062275,Tomoki Takamine,8571,Central Midfielder,424,26,€750K,First Division A,84,4.03,40,30.14,N/A,N/A,49,63,57.14,0.85,0,0.0,43,0.21,30,0.42,N/A,N/A,N/A,N/A,19,1.49,57,0.85,19,0.21,100,100.0,20,9,38.64,3.61,N/A,N/A,95,2.76,88,1.91,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,10,0.21,81,70.37,59,84.02,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,0.21,43,4.67,100,0.0,N/A,N/A,N/A,N/A,57,41,0.21,1.06,N/A,N/A,6,6,33.33,0.21,17,N/A,N/A,46.27,42,0.21,38,0.06,84,85,0.15,0.15,59,0.08
1066264,Abu Francis,9984,Defensive Midfielder,542,23,€2.1M,First Division A,73,3.49,75,43.51,N/A,N/A,74,78,71.43,1.66,80,0.17,57,0.33,64,1.16,N/A,N/A,74,33.33,70,0.66,43,1.16,25,0.33,72,66.67,88,91,65.08,6.81,N/A,N/A,35,1.0,63,1.16,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,7,0.17,77,67.74,38,79.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,86,0.83,94,8.63,100,0.0,N/A,N/A,N/A,N/A,43,N/A,N/A,0.83,49,0.33,91,64,68.18,2.49,74,72,1.83,68.41,100,0.0,58,0.1,40,41,0.04,0.04,N/A,N/A
1067179,Welat Cagro,583877,Central Midfielder,472,25,€720K,First Division A,33,1.53,79,44.24,N/A,N/A,14,12,16.67,0.19,0,0.0,41,0.19,N/A,N/A,N/A,N/A,N/A,N/A,62,0.76,77,0.57,N/A,N/A,N/A,N/A,17,36,47.37,3.43,N/A,N/A,57,1.33,53,0.95,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,27,0.57,53,57.14,83,87.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,31,4.0,100,0.0,N/A,N/A,N/A,N/A,10,N/A,N/A,0.38,N/A,N/A,57,47,58.33,1.33,62,19,0.57,61.59,15,0.57,5,0.01,86,5,0.0,0.15,N/A,N/A
1072864,Toluwalase Arokodare,9987,Striker,731,23,€5.4M,First Division A,23,0.12,21,11.45,N/A,N/A,72,82,55.32,3.2,0,0.0,59,0.62,74,1.48,N/A,N/A,N/A,N/A,46,1.35,62,0.25,28,0.49,31,33.33,59,67,47.47,5.79,N/A,N/A,62,1.6,13,0.86,92,N/A,N/A,0.74,N/A,N/A,N/A,N/A,79,0.25,23,25.0,67,75.61,90,0.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,69,0.62,18,1.6,0,0.0,N/A,N/A,N/A,N/A,92,72,1.35,4.92,N/A,N/A,82,49,60.0,0.74,26,87,7.76,31.15,100,0.0,51,0.08,100,100,0.98,0.98,90,0.87
1073421,Adriano Bertaccini,9997,Striker,547,24,N/A,First Division A,51,0.33,23,11.52,N/A,N/A,18,21,33.33,0.99,0,0.0,64,0.66,18,0.49,N/A,N/A,N/A,N/A,23,1.97,18,0.82,92,2.14,67,50.0,28,21,35.06,4.44,N/A,N/A,64,1.65,3,0.33,77,N/A,N/A,0.49,N/A,N/A,N/A,N/A,N/A,N/A,36,40.0,59,72.92,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28,0.16,56,2.8,0,0.0,N/A,N/A,N/A,N/A,36,36,0.82,2.3,N/A,N/A,56,23,50.0,0.49,31,33,4.44,31.43,23,0.33,10,0.02,44,49,0.37,0.37,59,0.46
1073471,Anouar Ait El Hadj,7978,Attacking Midfielder,423,22,€2.4M,First Division A,77,1.91,68,28.09,N/A,N/A,32,63,50.0,0.21,0,0.0,47,0.64,65,1.7,N/A,N/A,48,20.0,73,0.85,2,1.91,50,1.06,97,83.33,50,73,53.49,4.89,N/A,N/A,57,1.06,30,0.85,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,57,0.43,37,45.0,57,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22,0.21,63,4.68,0,0.0,N/A,N/A,N/A,N/A,43,18,0.21,1.91,60,0.64,93,57,69.23,1.91,57,30,2.98,50.64,32,0.21,55,0.14,45,47,0.18,0.18,18,0.03
1075033,Gary Magnee,9984,Right Back,162,24,€1.2M,First Division A,N/A,N/A,0,11.67,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,N/A,N/A,56,1.11,N/A,N/A,67,27.27,64,0.56,N/A,N/A,28,0.56,39,50.0,0,11,42.86,1.67,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,100,3.89,N/A,N/A,0,51.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78,5.0,100,0.0,N/A,N/A,N/A,N/A,0,N/A,N/A,0.0,89,1.67,3,19,50.0,0.56,8,N/A,N/A,51.11,100,0.0,42,0.06,N/A,N/A,N/A,N/A,N/A,N/A
1076975,Killian Sardella,8635,Right Back,728,22,€5.5M,First Division A,75,2.23,58,35.48,N/A,N/A,56,31,41.67,1.24,0,0.0,61,0.25,83,1.36,N/A,N/A,64,26.92,6,1.61,28,0.99,67,1.11,39,50.0,50,22,46.32,5.44,N/A,N/A,25,0.87,33,0.74,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,0,0.25,83,51.43,67,82.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92,0.49,39,3.96,100,0.0,N/A,N/A,N/A,N/A,64,83,0.49,0.99,69,0.87,69,89,78.95,1.85,61,58,1.73,69.48,31,0.37,64,0.11,56,56,0.05,0.05,61,0.07
1077976,Henry Lawrence,9985,Left Wing-Back,414,23,€650K,First Division A,56,1.52,8,17.17,N/A,N/A,50,92,71.43,1.09,0,0.0,50,0.22,25,0.65,N/A,N/A,N/A,N/A,89,0.22,25,1.09,61,1.09,58,55.56,31,75,58.97,5.0,N/A,N/A,39,1.09,81,1.74,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,22,0.65,42,38.89,11,71.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28,3.7,3,0.22,N/A,N/A,N/A,N/A,11,N/A,N/A,0.22,N/A,N/A,11,28,60.0,0.65,6,6,0.43,45.43,58,0.22,6,0.01,11,11,0.0,0.0,N/A,N/A
1083082,Oscar Gil,1773,Right Back,293,26,€800K,First Division A,94,3.99,47,32.87,N/A,N/A,86,100,77.78,2.15,0,0.0,N/A,N/A,69,1.23,N/A,N/A,N/A,N/A,50,0.61,22,1.23,50,0.92,14,27.27,83,47,53.33,7.37,N/A,N/A,75,1.54,89,2.15,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,56,1.23,86,54.17,56,80.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,2.15,0,0.31,N/A,N/A,N/A,N/A,14,N/A,N/A,0.31,N/A,N/A,8,3,25.0,0.61,72,25,1.23,71.88,39,0.31,14,0.04,36,36,0.02,0.02,N/A,N/A
1087574,Casper Terho,7978,Right Midfielder,338,21,€2.1M,First Division A,16,0.8,31,26.09,N/A,N/A,83,44,46.67,1.86,90,0.27,79,0.53,85,1.86,N/A,N/A,56,25.0,57,0.8,1,2.66,63,0.8,59,60.0,60,25,43.75,5.59,N/A,N/A,54,1.33,58,1.07,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,83,1.6,19,37.5,35,78.4,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,48,4.79,100,0.0,N/A,N/A,N/A,N/A,67,N/A,N/A,1.33,91,1.86,36,44,57.14,1.07,48,95,4.26,57.51,16,0.53,86,0.23,52,53,0.07,0.07,N/A,N/A
1092104,Tobe Leysen,1773,Keeper,810,22,€2.6M,First Division A,45,7.0,N/A,N/A,25,0.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,0.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,60,1.11,N/A,25,-0.17,70,1.33,N/A,N/A,75,47.73,65,76.07,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,30,65.52,20,2.11,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1092731,Joel Chima Fujita,9997,Central Midfielder,605,22,N/A,First Division A,63,2.98,86,46.71,N/A,N/A,31,23,28.57,0.6,0,0.0,N/A,N/A,49,0.89,N/A,N/A,89,50.0,37,1.04,32,1.34,72,0.89,72,66.67,16,7,38.33,3.42,N/A,N/A,43,1.19,12,0.3,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,42,0.89,36,50.0,68,84.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,36,0.15,96,8.93,100,0.0,N/A,N/A,N/A,N/A,14,N/A,N/A,0.45,41,0.15,26,40,54.55,0.89,79,10,0.3,71.11,100,0.0,47,0.09,11,12,0.01,0.01,N/A,N/A
1106599,Thibo Somers,9984,Right Winger,691,25,€2.8M,First Division A,22,0.39,20,17.19,N/A,N/A,93,62,48.21,3.52,73,0.26,42,0.52,38,1.17,N/A,N/A,43,16.67,62,1.04,33,0.78,40,0.78,42,42.86,75,45,47.62,6.51,N/A,N/A,25,0.52,35,0.91,43,N/A,N/A,0.13,N/A,N/A,N/A,N/A,50,0.39,18,25.0,7,62.86,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,87,1.04,40,3.52,0,0.0,N/A,N/A,N/A,N/A,33,40,0.52,1.56,35,0.26,53,45,63.64,0.91,27,70,5.08,44.8,100,0.0,80,0.25,35,37,0.16,0.16,35,0.14
1109476,Jacob Ondrejka,9988,Left Winger,688,22,€4.2M,First Division A,23,0.39,18,16.88,N/A,N/A,43,45,27.27,0.39,88,0.39,25,0.26,85,2.75,N/A,N/A,72,26.53,75,0.78,75,0.13,30,0.65,33,38.46,42,90,57.38,4.58,N/A,N/A,20,0.39,92,2.75,88,N/A,N/A,0.52,N/A,N/A,N/A,N/A,52,0.39,22,33.33,25,74.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47,0.52,33,3.4,0,0.0,N/A,N/A,N/A,N/A,55,53,0.78,2.49,87,1.7,37,75,83.33,0.65,20,83,5.76,42.91,42,0.13,78,0.23,67,68,0.29,0.29,87,0.48
1109486,Kazeem Olaigbe,9984,Left Winger,452,21,€1.4M,First Division A,25,0.4,17,14.93,N/A,N/A,53,35,23.08,0.6,0,0.0,75,1.0,55,1.39,N/A,N/A,73,28.0,30,1.79,28,1.0,87,2.79,80,63.64,78,52,49.25,6.57,N/A,N/A,43,0.8,42,1.0,52,N/A,N/A,0.2,N/A,N/A,N/A,N/A,N/A,N/A,30,40.0,23,73.53,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60,0.6,50,3.98,0,0.0,N/A,N/A,N/A,N/A,60,55,0.8,2.59,95,2.79,83,65,72.73,1.59,47,63,4.78,48.38,35,0.2,48,0.11,77,78,0.33,0.33,63,0.33
1110862,Stelios Andreou,9986,Center Back,810,22,€2.4M,First Division A,71,4.78,52,42.67,N/A,N/A,47,74,70.83,1.89,0,0.0,N/A,N/A,38,0.11,N/A,N/A,N/A,N/A,41,0.33,68,0.22,50,0.22,47,40.0,41,79,66.1,4.33,N/A,N/A,14,0.56,15,0.22,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,76,1.89,52,53.09,53,84.21,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76,0.11,80,4.67,100,0.0,N/A,N/A,N/A,N/A,23,50,0.11,0.22,N/A,N/A,74,53,66.67,1.33,41,18,0.33,63.78,26,0.33,23,0.01,47,48,0.03,0.03,62,0.03
1112499,Toon Raemaekers,8203,Center Back,676,24,€350K,First Division A,89,5.86,56,45.4,N/A,N/A,61,42,54.55,2.4,0,0.0,61,0.13,83,0.4,N/A,N/A,N/A,N/A,42,0.27,5,1.33,68,0.4,76,75.0,79,29,51.81,5.72,N/A,N/A,86,1.6,35,0.4,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,38,1.2,33,50.0,26,80.61,N/A,N/A,6,0.13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94,0.27,15,2.8,100,0.0,N/A,N/A,N/A,N/A,30,N/A,N/A,0.27,N/A,N/A,61,11,42.11,1.07,64,61,0.93,72.83,45,0.13,83,0.05,38,39,0.03,0.03,N/A,N/A
1113704,Archie Brown,9991,Left Wing-Back,777,22,€5.3M,First Division A,58,1.62,36,26.29,N/A,N/A,83,64,56.67,1.97,92,0.23,36,0.12,47,1.04,N/A,N/A,47,22.5,69,0.46,78,0.46,56,0.93,25,36.36,39,36,51.72,5.21,N/A,N/A,19,0.81,25,0.69,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,25,0.69,64,46.67,14,72.29,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64,0.35,44,4.05,100,0.0,N/A,N/A,N/A,N/A,53,53,0.23,0.69,81,1.04,36,64,71.43,1.16,47,69,2.08,65.68,67,0.12,69,0.13,42,42,0.03,0.03,33,0.01
1114123,Emin Bayram,10001,Center Back,273,21,€3.8M,First Division A,30,3.3,8,28.02,N/A,N/A,6,3,30.0,0.99,0,0.0,N/A,N/A,92,0.66,N/A,N/A,N/A,N/A,100,0.0,23,0.66,62,0.33,41,33.33,2,0,31.58,1.98,N/A,N/A,21,0.66,N/A,N/A,95,N/A,N/A,0.33,N/A,N/A,N/A,N/A,59,1.65,24,43.48,15,75.22,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79,4.62,100,0.0,N/A,N/A,N/A,N/A,68,95,0.66,0.66,N/A,N/A,30,100,100.0,0.66,5,91,1.98,50.44,100,0.0,27,0.01,100,100,0.28,0.28,100,0.42
1118199,Zaid Abner Romero,8342,Center Back,274,24,€5.5M,First Division A,21,2.63,95,76.86,N/A,N/A,67,50,57.14,2.63,0,0.0,88,0.33,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,N/A,50,73,63.64,4.6,N/A,N/A,20,0.66,74,0.99,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,44,1.31,33,50.0,89,91.41,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77,4.6,100,0.0,N/A,N/A,N/A,N/A,86,N/A,N/A,0.99,N/A,N/A,73,100,100.0,1.31,95,64,0.99,96.57,100,0.0,61,0.02,53,55,0.04,0.04,N/A,N/A
1120987,Abdelkahar Kadri,8571,Central Midfielder,635,24,€2.4M,First Division A,43,1.84,42,30.61,N/A,N/A,N/A,N/A,N/A,N/A,96,0.43,35,0.14,88,2.13,N/A,N/A,73,31.91,22,1.42,70,0.71,93,1.98,37,45.16,75,38,47.83,6.24,N/A,N/A,31,0.85,83,1.7,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,51,0.99,52,56.52,67,84.71,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,60,0.43,59,5.24,100,0.0,N/A,N/A,N/A,N/A,72,84,0.71,1.42,93,2.13,65,51,61.11,1.56,64,60,1.56,63.64,6,0.71,85,0.21,78,79,0.14,0.14,86,0.25
1126768,Raphael Onyedika,8342,Defensive Midfielder,533,23,€9.5M,First Division A,67,3.04,88,49.47,N/A,N/A,60,48,50.0,1.18,0,0.0,75,0.51,33,0.51,N/A,N/A,N/A,N/A,51,0.84,42,1.18,69,0.84,64,62.5,64,44,50.0,5.74,N/A,N/A,83,2.03,80,1.52,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,67,1.18,65,62.07,91,88.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64,5.57,0,0.17,N/A,N/A,N/A,N/A,47,N/A,N/A,0.84,N/A,N/A,63,65,69.23,1.52,75,38,1.01,68.89,100,0.0,52,0.09,31,32,0.03,0.03,N/A,N/A
1134833,Takahiro Akimoto,1773,Left Back,733,26,€950K,First Division A,61,1.72,56,35.12,N/A,N/A,81,92,71.43,1.84,0,0.0,83,0.49,6,0.37,N/A,N/A,N/A,N/A,97,0.12,31,0.98,14,0.25,19,33.33,25,78,59.09,4.79,N/A,N/A,42,1.11,72,1.23,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,36,0.98,72,50.0,83,85.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72,0.37,42,4.05,100,0.0,N/A,N/A,N/A,N/A,69,56,0.25,1.11,N/A,N/A,25,53,66.67,0.98,31,72,2.09,60.65,33,0.37,3,0.01,58,58,0.05,0.05,44,0.01
1134871,Maxim De Cuyper,8342,Left Back,742,23,€9.5M,First Division A,100,5.94,94,51.31,N/A,N/A,17,31,41.67,0.61,78,0.12,81,0.49,100,3.15,N/A,N/A,86,38.27,75,0.36,61,0.73,39,0.85,86,70.0,8,81,59.26,3.88,N/A,N/A,11,0.36,31,0.73,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,14,0.61,94,62.82,75,83.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,19,3.52,100,0.0,N/A,N/A,N/A,N/A,86,81,0.49,1.58,100,3.76,28,50,64.29,1.09,100,89,2.91,90.12,47,0.24,100,0.36,83,83,0.12,0.12,81,0.12
1155621,Leo Kokubo,9997,Keeper,540,23,€800K,First Division A,30,6.33,N/A,N/A,65,0.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,45,0.33,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,65,1.0,N/A,55,0.25,70,1.33,N/A,N/A,20,34.23,40,63.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,70,73.91,45,2.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1157237,Christos Tzolis,8342,Left Winger,633,22,€9.5M,First Division A,70,1.71,45,23.18,N/A,N/A,52,42,26.67,0.57,53,0.14,73,1.0,90,3.13,N/A,N/A,37,14.29,52,1.28,38,0.71,35,0.71,28,35.71,22,20,38.98,3.27,N/A,N/A,12,0.28,58,1.42,63,N/A,N/A,0.28,N/A,N/A,N/A,N/A,58,0.43,82,75.0,55,79.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,63,0.71,28,2.99,0,0.0,N/A,N/A,N/A,N/A,87,70,1.0,3.41,47,0.43,8,10,25.0,0.14,43,93,7.96,47.77,40,0.14,92,0.38,70,72,0.32,0.32,65,0.34
1161614,Apostolos Konstantopoulos,583877,Center Back,564,22,€850K,First Division A,52,2.23,72,42.13,N/A,N/A,78,83,73.33,1.76,0,0.0,N/A,N/A,14,0.16,N/A,N/A,N/A,N/A,78,0.48,64,0.8,23,0.32,23,33.33,79,90,63.49,6.38,N/A,N/A,51,1.28,73,1.44,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,81,1.6,14,32.56,49,81.73,N/A,N/A,0,0.16,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37,0.16,9,2.87,100,0.0,N/A,N/A,N/A,N/A,27,56,0.32,0.64,N/A,N/A,41,11,36.84,1.12,77,7,0.16,70.69,31,0.32,9,0.02,14,15,0.02,0.02,42,0.01
1163219,Ardon Jashari,8342,Defensive Midfielder,193,22,€6.5M,First Division A,96,6.06,98,64.82,N/A,N/A,67,85,75.0,1.4,0,0.0,72,0.47,53,0.93,N/A,N/A,89,50.0,47,0.93,79,0.47,35,0.47,100,100.0,30,79,56.25,4.2,N/A,N/A,59,1.4,47,0.93,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,20,0.47,69,65.0,100,92.05,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78,6.53,100,0.0,N/A,N/A,N/A,N/A,15,N/A,N/A,0.47,85,1.4,31,58,66.67,0.93,94,32,0.93,85.8,100,0.0,37,0.05,16,17,0.02,0.02,N/A,N/A
1168842,Tom Reyners,583877,Right Winger,318,24,€1.1M,First Division A,33,0.57,57,25.47,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,27,0.28,8,0.28,N/A,N/A,43,16.67,10,2.26,22,1.13,75,1.98,50,50.0,87,70,52.94,7.64,N/A,N/A,47,0.85,100,3.68,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,37,0.28,18,25.0,30,75.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53,0.57,68,4.81,0,0.0,N/A,N/A,N/A,N/A,13,22,0.28,0.57,38,0.28,62,37,57.14,1.13,62,10,1.7,52.64,0,0.57,18,0.04,12,12,0.03,0.03,20,0.05
1169695,Matisse Samoise,9991,Right Wing-Back,204,22,€3.6M,First Division A,19,0.88,53,34.85,N/A,N/A,31,14,33.33,0.88,0,0.0,N/A,N/A,14,0.44,N/A,N/A,N/A,N/A,31,0.88,19,1.32,47,0.88,39,50.0,94,39,52.78,8.38,N/A,N/A,100,2.65,53,0.88,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,78,1.76,14,13.33,19,72.48,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81,0.44,86,5.29,100,0.0,N/A,N/A,N/A,N/A,0,N/A,N/A,0.0,N/A,N/A,100,33,61.54,3.53,81,31,1.32,78.97,17,0.44,8,0.03,N/A,N/A,N/A,N/A,N/A,N/A
1173031,Bruny Nsimba,7947,Striker,775,24,€310K,First Division A,69,0.58,49,13.59,N/A,N/A,49,72,48.72,2.21,79,0.23,51,0.58,72,1.39,N/A,N/A,67,15.38,38,1.51,64,0.23,72,1.05,85,60.0,31,41,42.86,4.53,N/A,N/A,41,1.28,21,0.93,54,N/A,N/A,0.35,N/A,N/A,N/A,N/A,56,0.12,54,55.56,56,71.78,N/A,N/A,N/A,N/A,87,N/A,N/A,N/A,N/A,0.12,N/A,N/A,62,0.46,69,3.02,0,0.0,N/A,N/A,N/A,N/A,41,46,0.93,2.32,79,0.23,41,100,100.0,0.35,44,62,5.46,33.68,15,0.35,87,0.17,49,38,0.3,0.39,36,0.26
1174912,Bas van den Eynden,8203,Center Back,455,22,€150K,First Division A,76,5.14,55,44.11,N/A,N/A,12,58,60.0,1.19,0,0.0,76,0.2,55,0.2,N/A,N/A,N/A,N/A,100,0.0,27,0.59,N/A,N/A,N/A,N/A,12,55,57.69,2.97,N/A,N/A,33,0.79,14,0.2,97,N/A,N/A,0.4,N/A,N/A,N/A,N/A,48,1.38,70,59.09,68,87.45,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,3.36,100,0.0,N/A,N/A,N/A,N/A,88,86,0.4,0.99,N/A,N/A,65,68,75.0,1.19,45,79,1.38,65.08,38,0.2,2,0.0,94,94,0.13,0.13,94,0.26
