Player ID,Player Name,Team ID,Primary Position,Minutes Played,Age,Market Value,League,Accurate long balls,Accurate long balls per90,Accurate passes,Accurate passes per90,Acted as sweeper,Acted as sweeper per90,Aerials won,Aerials won %,Aerials won % per90,Aerials won per90,Assists,Assists per90,Blocked scoring attempt,Blocked scoring attempt per90,Chances created,Chances created per90,Clean sheets,Clean sheets per90,Cross accuracy,Cross accuracy per90,Dispossessed,Dispossessed per90,Dribbled past,Dribbled past per90,Dribbles,Dribbles per90,Dribbles success rate,Dribbles success rate per90,Duels won,Duels won %,Duels won % per90,Duels won per90,Error led to goal,Error led to goal per90,Fouls committed,Fouls committed per90,Fouls won,Fouls won per90,Goals,Goals conceded,Goals conceded per90,Goals per90,Goals prevented,Goals prevented per90,High claims,High claims per90,Interceptions,Interceptions per90,Long ball accuracy,Long ball accuracy per90,Pass accuracy,Pass accuracy per90,Penalties awarded,Penalties awarded per90,Penalties conceded,Penalties conceded per90,Penalty goals,Penalty goals conceded,Penalty goals conceded per90,Penalty goals faced,Penalty goals faced per90,Penalty goals per90,Penalty goals saves,Penalty goals saves per90,Possession won final 3rd,Possession won final 3rd per90,Recoveries,Recoveries per90,Red cards,Red cards per90,Save percentage,Save percentage per90,Saves,Saves per90,Shots,Shots on target,Shots on target per90,Shots per90,Successful crosses,Successful crosses per90,Tackles won,Tackles won %,Tackles won % per90,Tackles won per90,Touches,Touches in opposition box,Touches in opposition box per90,Touches per90,Yellow cards,Yellow cards per90,xA,xA per90,xG,xG excl. penalty,xG excl. penalty per90,xG per90,xGOT,xGOT per90
940573,Eric Garcia,8634,Center Back,354,23,€16M,LaLiga,66,2.29,85,53.9,N/A,N/A,96,64,52.63,2.54,0,0.0,50,0.25,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,82,0.51,21,0.25,22,33.33,77,75,57.5,5.85,N/A,N/A,37,1.02,28,0.76,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,63,1.02,93,90.0,89,90.6,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,37,0.25,10,2.54,100,0.0,N/A,N/A,N/A,N/A,50,81,0.51,1.02,N/A,N/A,42,18,44.44,1.02,82,74,2.29,72.97,100,0.0,72,0.12,77,78,0.15,0.15,75,0.12
940608,Juan Cruz,7854,Right Winger,435,24,€1.8M,LaLiga,47,0.83,33,18.83,N/A,N/A,56,59,42.86,0.62,0,0.0,36,0.21,33,1.03,N/A,N/A,58,28.57,45,1.66,77,0.41,77,2.48,77,66.67,27,55,50.0,4.55,N/A,N/A,28,0.83,3,0.41,89,N/A,N/A,0.62,N/A,N/A,N/A,N/A,81,0.83,22,28.57,6,68.94,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58,0.62,70,4.55,100,0.0,N/A,N/A,N/A,N/A,64,78,1.24,2.07,81,1.66,39,48,60.0,0.62,52,25,2.48,51.72,42,0.21,61,0.17,55,59,0.19,0.19,84,0.44
940743,Daniel Vivian,8315,Center Back,549,25,€20M,LaLiga,53,2.95,50,49.67,N/A,N/A,44,22,45.83,1.8,0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,10,0.49,68,0.16,85,0.49,72,75.0,71,43,56.0,4.59,N/A,N/A,43,0.82,79,0.82,92,N/A,N/A,0.16,N/A,N/A,N/A,N/A,75,1.48,58,46.15,46,86.57,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93,0.16,97,6.39,100,0.0,N/A,N/A,N/A,N/A,57,67,0.16,0.49,N/A,N/A,79,54,70.0,1.15,60,82,1.15,72.3,100,0.0,58,0.01,79,79,0.07,0.07,82,0.08
942372,Álex Baena,10205,Left Midfielder,512,23,€45M,LaLiga,62,2.11,30,28.48,N/A,N/A,65,54,50.0,1.05,98,0.88,86,0.7,98,4.04,N/A,N/A,75,34.21,26,1.41,79,0.53,53,0.7,28,36.36,23,31,43.14,3.87,N/A,N/A,38,1.05,71,1.76,82,N/A,N/A,0.18,N/A,N/A,N/A,N/A,73,1.23,79,70.59,36,80.2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,44,0.35,66,5.27,100,0.0,N/A,N/A,N/A,N/A,95,93,0.88,2.46,98,2.29,5,24,50.0,0.18,48,84,3.34,57.83,33,0.35,100,0.6,97,89,0.21,0.35,91,0.23
942379,Miguel Gutiérrez,7732,Left Back,630,23,€22M,LaLiga,28,1.14,65,36.71,N/A,N/A,12,36,40.0,0.29,74,0.14,N/A,N/A,83,1.43,N/A,N/A,72,32.0,4,1.43,91,0.29,65,0.86,29,35.29,32,36,49.09,3.86,N/A,N/A,1,0.29,39,0.71,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,55,1.0,70,53.33,88,88.93,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67,0.29,88,5.57,100,0.0,N/A,N/A,N/A,N/A,55,78,0.29,0.57,86,1.14,45,39,60.0,1.29,61,91,2.29,69.43,100,0.0,94,0.24,77,77,0.04,0.04,71,0.02
948800,Giorgi Mamardashvili,10267,Keeper,720,24,€45M,LaLiga,32,4.25,N/A,N/A,86,1.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,18,1.62,N/A,61,0.01,29,0.5,N/A,N/A,39,33.33,46,66.67,N/A,N/A,N/A,N/A,N/A,25,0.12,68,0.25,N/A,82,0.12,N/A,N/A,N/A,N/A,100,0.0,18,59.38,39,2.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
950545,Oihan Sancet,8315,Attacking Midfielder,498,24,€40M,LaLiga,75,1.63,62,28.55,N/A,N/A,23,34,33.33,0.18,0,0.0,30,0.18,12,0.54,N/A,N/A,N/A,N/A,25,2.17,50,0.72,36,0.9,39,45.45,5,12,35.71,2.71,N/A,N/A,14,0.72,36,1.27,84,N/A,N/A,0.54,N/A,N/A,N/A,N/A,41,0.36,86,81.82,75,84.95,N/A,N/A,N/A,N/A,95,N/A,N/A,N/A,N/A,0.18,N/A,N/A,28,0.36,50,3.8,100,0.0,N/A,N/A,N/A,N/A,39,64,0.9,1.45,N/A,N/A,16,27,50.0,0.18,41,12,1.45,47.35,50,0.18,19,0.05,78,62,0.2,0.34,81,0.37
952095,Oscar Mingueza,9910,Right Midfielder,500,25,€8.5M,LaLiga,94,2.52,83,44.64,N/A,N/A,17,67,66.67,0.36,100,0.54,N/A,N/A,72,1.08,N/A,N/A,30,14.81,81,0.18,45,0.9,72,0.9,43,50.0,13,65,56.25,3.24,N/A,N/A,7,0.36,14,0.36,97,N/A,N/A,0.36,N/A,N/A,N/A,N/A,9,0.18,54,42.42,35,80.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,51,0.18,48,3.96,100,0.0,N/A,N/A,N/A,N/A,65,96,0.54,0.72,62,0.72,26,28,55.56,0.9,90,72,1.26,80.82,45,0.18,100,0.36,74,74,0.04,0.04,87,0.12
953065,Stanko Juric,10281,Central Midfielder,506,28,€2.5M,LaLiga,38,1.42,44,33.44,N/A,N/A,82,65,52.94,1.6,0,0.0,N/A,N/A,28,0.53,N/A,N/A,N/A,N/A,74,0.53,8,1.96,54,0.71,100,100.0,65,51,47.62,5.34,N/A,N/A,81,2.13,N/A,N/A,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,74,1.25,58,57.14,65,86.24,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,28,0.18,59,4.98,100,0.0,N/A,N/A,N/A,N/A,0,N/A,N/A,0.0,N/A,N/A,68,23,47.06,1.42,32,10,0.18,52.29,6,0.71,4,0.01,N/A,N/A,N/A,N/A,N/A,N/A
956622,Oscar Valentin,8370,Central Midfielder,570,30,€5M,LaLiga,44,1.58,31,28.74,N/A,N/A,91,75,66.67,2.21,0,0.0,N/A,N/A,15,0.32,N/A,N/A,100,100.0,77,0.47,51,0.95,23,0.32,68,66.67,85,74,55.41,6.47,N/A,N/A,92,2.68,79,1.89,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,84,1.58,32,45.45,39,81.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74,5.53,100,0.0,N/A,N/A,N/A,N/A,0,N/A,N/A,0.0,42,0.16,81,90,84.62,1.74,29,17,0.47,50.21,100,0.0,29,0.04,N/A,N/A,N/A,N/A,N/A,N/A
956921,Abdelkabir Abqar,9866,Center Back,614,25,€7M,LaLiga,57,3.08,1,19.64,N/A,N/A,14,24,50.0,0.88,0,0.0,N/A,N/A,57,0.15,N/A,N/A,N/A,N/A,100,0.0,36,0.44,N/A,N/A,N/A,N/A,15,7,42.22,2.79,N/A,N/A,97,2.49,67,0.73,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,92,2.2,17,31.82,1,67.34,100,0.15,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92,0.15,56,3.22,100,0.0,N/A,N/A,N/A,N/A,19,N/A,N/A,0.15,N/A,N/A,49,42,62.5,0.73,3,47,0.73,41.34,3,0.59,62,0.01,21,21,0.01,0.01,N/A,N/A
959597,Luka Sucic,8560,Central Midfielder,308,22,€15M,LaLiga,22,0.88,66,39.74,N/A,N/A,57,69,60.0,0.88,0,0.0,96,1.17,85,1.75,N/A,N/A,84,50.0,73,0.58,21,1.46,22,0.29,22,33.33,22,53,48.15,3.8,N/A,N/A,30,0.88,17,0.58,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,59,0.88,37,50.0,56,83.95,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,97,1.75,65,5.26,100,0.0,N/A,N/A,N/A,N/A,97,60,0.29,2.63,52,0.29,32,14,42.86,0.88,49,72,2.05,59.03,100,0.0,71,0.11,86,87,0.2,0.2,50,0.01
966027,Conor Gallagher,9906,Attacking Midfielder,442,24,€50M,LaLiga,9,0.41,45,33.6,N/A,N/A,62,44,38.46,1.02,0,0.0,40,0.2,32,0.61,N/A,N/A,N/A,N/A,79,0.41,36,1.22,65,0.81,44,50.0,92,77,57.81,7.53,N/A,N/A,65,1.63,90,2.44,95,N/A,N/A,0.41,N/A,N/A,N/A,N/A,77,1.43,4,20.0,50,82.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,53,0.41,31,3.87,100,0.0,N/A,N/A,N/A,N/A,40,74,0.41,0.81,N/A,N/A,95,74,68.75,2.24,47,51,1.22,57.83,53,0.2,11,0.02,82,83,0.17,0.17,94,0.27
967085,Roberto Lopez,7854,Attacking Midfielder,241,24,€2.5M,LaLiga,39,1.49,41,32.49,N/A,N/A,52,54,50.0,0.75,91,0.37,63,0.37,90,1.87,N/A,N/A,51,25.0,59,0.75,2,2.61,27,0.37,22,33.33,32,43,45.83,4.11,N/A,N/A,N/A,N/A,47,1.12,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,29,0.37,30,44.44,38,80.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,91,1.12,97,7.47,100,0.0,N/A,N/A,N/A,N/A,74,N/A,N/A,1.49,91,1.49,72,57,66.67,1.49,53,N/A,N/A,60.5,100,0.0,73,0.12,32,32,0.03,0.03,N/A,N/A
967871,Iván Martin,7732,Central Midfielder,566,25,€18M,LaLiga,15,0.64,88,55.34,N/A,N/A,24,75,66.67,0.32,0,0.0,32,0.16,64,1.11,N/A,N/A,N/A,N/A,40,1.11,65,0.8,76,1.11,60,58.33,15,64,51.16,3.5,N/A,N/A,9,0.48,11,0.48,78,N/A,N/A,0.16,N/A,N/A,N/A,N/A,34,0.48,37,50.0,90,90.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79,0.8,84,6.2,100,0.0,N/A,N/A,N/A,N/A,15,45,0.16,0.32,N/A,N/A,39,45,60.0,0.95,83,31,0.8,73.3,100,0.0,74,0.13,68,70,0.1,0.1,78,0.13
970550,José Gragera,8558,Central Midfielder,434,24,€3M,LaLiga,14,0.62,39,31.31,N/A,N/A,72,75,66.67,1.24,0,0.0,41,0.21,9,0.21,N/A,N/A,N/A,N/A,85,0.21,33,1.24,N/A,N/A,N/A,N/A,80,55,50.0,6.01,N/A,N/A,100,3.53,54,1.24,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,55,0.83,11,33.33,75,87.79,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,30,0.21,8,2.28,100,0.0,N/A,N/A,N/A,N/A,20,N/A,N/A,0.41,N/A,N/A,92,44,58.82,2.07,25,22,0.62,48.53,100,0.0,1,0.01,13,13,0.01,0.01,N/A,N/A
970578,Andrei Ratiu,8370,Right Back,530,26,€2M,LaLiga,32,1.19,42,29.21,N/A,N/A,33,22,33.33,0.51,80,0.17,81,0.34,77,1.19,N/A,N/A,32,15.38,3,1.53,96,0.17,88,1.36,84,72.73,39,33,48.0,4.08,N/A,N/A,51,1.19,7,0.17,91,N/A,N/A,0.17,N/A,N/A,N/A,N/A,43,0.85,45,38.89,72,84.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,70,0.34,54,4.25,100,0.0,N/A,N/A,N/A,N/A,96,94,0.51,1.7,33,0.34,58,71,75.0,1.53,36,93,2.89,59.26,48,0.17,38,0.06,93,93,0.14,0.14,77,0.05
970692,Bryan Gil,7732,Left Winger,491,23,€14M,LaLiga,25,0.37,69,31.71,N/A,N/A,N/A,N/A,N/A,N/A,0,0.0,50,0.37,48,1.28,N/A,N/A,41,21.05,2,3.12,39,0.92,84,2.57,64,56.0,77,44,47.44,6.78,N/A,N/A,55,1.28,55,1.65,56,N/A,N/A,0.18,N/A,N/A,N/A,N/A,61,0.55,55,66.67,97,90.58,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47,0.55,38,3.48,100,0.0,N/A,N/A,N/A,N/A,77,70,1.1,2.57,52,0.73,80,53,64.29,1.65,70,78,5.5,62.14,48,0.18,45,0.13,66,73,0.24,0.24,62,0.25
971790,Lucien Agoume,8302,Central Midfielder,466,22,€6.5M,LaLiga,41,1.55,78,47.7,N/A,N/A,81,42,38.1,1.55,0,0.0,39,0.19,58,0.97,N/A,N/A,N/A,N/A,56,0.77,76,0.58,79,1.16,81,75.0,51,25,41.67,4.83,N/A,N/A,87,2.51,10,0.39,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,70,1.16,30,44.44,55,83.73,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,76,0.77,42,4.25,100,0.0,N/A,N/A,N/A,N/A,10,N/A,N/A,0.19,N/A,N/A,26,18,44.44,0.77,80,29,0.77,72.04,56,0.19,27,0.04,26,26,0.02,0.02,N/A,N/A
974753,Julián Álvarez,9906,Striker,438,24,€95M,LaLiga,48,0.41,83,19.73,N/A,N/A,22,26,33.33,0.62,0,0.0,57,0.62,61,1.03,N/A,N/A,69,25.0,87,0.41,65,0.21,56,0.62,57,50.0,4,15,33.33,1.64,N/A,N/A,35,1.03,N/A,N/A,72,N/A,N/A,0.41,N/A,N/A,N/A,N/A,N/A,N/A,26,33.33,67,76.19,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,74,0.82,67,2.67,100,0.0,N/A,N/A,N/A,N/A,61,61,1.03,2.47,72,0.21,39,43,50.0,0.21,72,41,4.11,36.99,41,0.21,63,0.07,70,76,0.33,0.33,81,0.59
980422,Sergio Camello,8370,Striker,424,23,€4M,LaLiga,30,0.21,69,15.92,N/A,N/A,46,52,43.75,1.49,0,0.0,37,0.42,83,1.49,N/A,N/A,80,33.33,15,1.91,N/A,N/A,44,0.42,50,40.0,20,22,37.21,3.4,N/A,N/A,48,1.27,28,0.85,78,N/A,N/A,0.42,N/A,N/A,N/A,N/A,89,0.64,37,50.0,85,82.42,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,20,0.21,43,2.12,100,0.0,N/A,N/A,N/A,N/A,56,63,1.06,2.33,74,0.21,N/A,N/A,N/A,N/A,52,30,3.61,34.39,37,0.21,59,0.06,81,85,0.47,0.47,56,0.27
982692,Karl Hein,10281,Keeper,720,22,€2.5M,LaLiga,71,6.0,N/A,N/A,75,0.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,64,0.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,7,2.12,N/A,11,-0.34,75,1.12,N/A,N/A,68,40.34,50,71.43,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,29,63.83,82,3.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
988805,Pep Chavarria,8370,Left Back,305,26,€3M,LaLiga,67,1.77,70,37.77,N/A,N/A,90,100,100.0,1.77,87,0.3,N/A,N/A,13,0.3,N/A,N/A,51,21.43,68,0.3,16,1.48,28,0.3,20,33.33,49,88,62.5,4.43,N/A,N/A,3,0.3,67,1.18,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,86,1.48,26,33.33,42,80.5,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,90,0.59,100,6.2,100,0.0,N/A,N/A,N/A,N/A,39,N/A,N/A,0.3,75,0.89,55,100,100.0,1.48,77,68,1.18,75.25,100,0.0,20,0.03,35,35,0.0,0.0,N/A,N/A
992052,Thierry Correia,10267,Right Back,554,25,€8M,LaLiga,70,1.95,59,33.63,N/A,N/A,43,41,44.44,0.65,0,0.0,N/A,N/A,41,0.65,N/A,N/A,51,21.43,100,0.0,42,0.97,74,0.97,33,40.0,83,74,58.21,6.34,N/A,N/A,59,1.3,83,1.62,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,29,0.65,25,32.43,23,77.82,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,68,0.32,61,4.39,100,0.0,N/A,N/A,N/A,N/A,61,84,0.32,0.65,39,0.49,81,52,63.16,1.95,68,84,1.62,71.81,100,0.0,71,0.1,54,54,0.02,0.02,74,0.03
1002618,Ander Barrenetxea,8560,Left Winger,249,22,€23M,LaLiga,89,1.45,87,22.05,N/A,N/A,35,46,42.86,1.08,0,0.0,N/A,N/A,22,0.36,N/A,N/A,69,25.0,19,1.81,4,1.45,78,1.08,57,50.0,28,11,31.25,3.61,N/A,N/A,91,2.89,6,0.36,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,100,1.45,63,66.67,30,67.03,N/A,N/A,2,0.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67,0.72,100,6.14,100,0.0,N/A,N/A,N/A,N/A,19,20,0.36,1.45,83,0.36,93,100,100.0,1.08,94,35,3.98,55.3,22,0.36,30,0.02,9,9,0.11,0.11,19,0.05
1011117,Robert Navarro,8661,Left Midfielder,288,22,€6M,LaLiga,N/A,N/A,55,26.25,N/A,N/A,33,67,50.0,0.31,0,0.0,47,0.31,30,0.94,N/A,N/A,64,33.33,23,2.19,20,1.25,80,2.5,77,66.67,69,50,48.78,6.25,N/A,N/A,73,1.56,52,1.56,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,97,1.88,N/A,N/A,69,83.17,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,27,0.31,92,5.94,100,0.0,N/A,N/A,N/A,N/A,23,69,0.94,1.25,27,0.31,70,55,66.67,1.25,59,44,3.12,54.69,27,0.31,38,0.09,27,30,0.09,0.09,31,0.05
1022354,Diego Conde,10205,Keeper,720,25,€2.5M,LaLiga,57,5.25,N/A,N/A,18,0.25,N/A,N/A,N/A,N/A,100,0.12,N/A,N/A,N/A,N/A,0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,7,0.12,N/A,N/A,N/A,N/A,N/A,11,1.88,N/A,4,-0.55,75,1.12,N/A,N/A,89,50.6,61,75.84,N/A,N/A,N/A,N/A,N/A,100,0.0,46,0.12,N/A,0,0.0,N/A,N/A,N/A,N/A,100,0.0,36,64.29,71,3.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,14,0.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1031325,Martin Zubimendi,8560,Central Midfielder,675,25,€55M,LaLiga,74,2.8,81,50.67,N/A,N/A,93,82,68.0,2.27,0,0.0,32,0.13,27,0.53,N/A,N/A,N/A,N/A,54,0.8,90,0.27,50,0.67,87,83.33,79,92,64.29,6.0,N/A,N/A,50,1.2,21,0.67,75,N/A,N/A,0.13,N/A,N/A,N/A,N/A,79,1.47,68,61.76,64,85.78,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,25,0.13,17,3.33,100,0.0,N/A,N/A,N/A,N/A,38,72,0.4,0.8,N/A,N/A,62,37,55.56,1.33,84,63,1.73,73.87,61,0.13,23,0.04,69,71,0.1,0.1,65,0.06
1037537,Jesus Areso,8371,Right Back,614,25,€7M,LaLiga,41,1.32,33,26.09,N/A,N/A,28,32,37.5,0.44,0,0.0,62,0.15,49,0.73,N/A,N/A,48,20.69,26,0.88,54,0.73,57,0.73,41,45.45,4,4,39.13,2.64,N/A,N/A,43,1.03,25,0.44,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,19,0.44,80,60.0,55,81.65,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,94,0.73,62,4.4,100,0.0,N/A,N/A,N/A,N/A,38,N/A,N/A,0.29,74,0.88,25,87,85.71,0.88,35,58,1.03,58.93,49,0.15,41,0.06,36,36,0.0,0.0,N/A,N/A
1041445,Dani Cárdenas,8370,Keeper,360,27,€2.2M,LaLiga,57,5.25,N/A,N/A,64,0.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,39,0.25,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,46,1.25,N/A,32,-0.21,11,0.25,N/A,N/A,25,31.82,14,49.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,14,58.33,11,1.75,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,100,0.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
1047676,Yéremi Pino,10205,Right Midfielder,305,21,€35M,LaLiga,6,0.3,25,22.72,N/A,N/A,71,89,80.0,1.18,86,0.3,100,1.48,92,2.07,N/A,N/A,43,14.29,10,2.07,11,1.77,67,0.89,62,60.0,79,55,50.0,5.9,N/A,N/A,59,1.48,61,1.48,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,22,0.3,37,50.0,25,77.0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,40,0.3,16,3.25,100,0.0,N/A,N/A,N/A,N/A,88,N/A,N/A,2.07,55,0.3,71,53,62.5,1.48,21,100,6.79,46.62,12,0.59,96,0.32,87,88,0.2,0.2,83,0.14
1050158,Fabio Silva,8306,Left Winger,282,22,€13M,LaLiga,41,0.32,81,18.51,N/A,N/A,52,96,83.33,1.6,0,0.0,31,0.32,39,0.64,N/A,N/A,N/A,N/A,31,1.6,6,1.28,83,1.28,43,30.77,46,22,37.21,5.11,N/A,N/A,89,2.55,48,1.28,61,N/A,N/A,0.32,N/A,N/A,N/A,N/A,63,0.32,37,50.0,61,75.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,81,0.96,78,3.83,100,0.0,N/A,N/A,N/A,N/A,74,83,1.6,2.87,N/A,N/A,46,35,33.33,0.32,83,76,5.74,45.0,7,0.64,20,0.02,74,78,0.44,0.44,52,0.26
1052330,Manuel Sánchez,9866,Left Back,493,24,€8.3M,LaLiga,23,1.1,6,17.34,N/A,N/A,6,9,14.29,0.18,0,0.0,N/A,N/A,32,0.55,N/A,N/A,58,25.0,51,0.55,75,0.55,35,0.37,20,33.33,6,6,39.47,2.74,N/A,N/A,70,1.46,41,0.73,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,84,1.46,9,24.0,6,64.63,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,75,0.37,52,4.02,100,0.0,N/A,N/A,N/A,N/A,0,N/A,N/A,0.0,65,0.73,14,19,50.0,0.73,14,22,0.37,50.93,17,0.37,29,0.04,N/A,N/A,N/A,N/A,N/A,N/A
1054522,Moussa Diarra,9866,Left Back,335,23,€2M,LaLiga,9,0.81,7,18.81,N/A,N/A,96,67,66.67,2.15,0,0.0,N/A,N/A,N/A,N/A,N/A,N/A,88,50.0,13,1.07,77,0.54,N/A,N/A,N/A,N/A,71,59,55.26,5.64,N/A,N/A,74,1.61,81,1.61,0,N/A,N/A,0.0,N/A,N/A,N/A,N/A,65,1.07,80,60.0,41,80.46,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,9,2.42,100,0.0,N/A,N/A,N/A,N/A,0,N/A,N/A,0.0,25,0.27,65,59,66.67,1.61,1,32,0.54,41.1,100,0.0,9,0.02,N/A,N/A,N/A,N/A,N/A,N/A
1054786,Aimar Oroz,8371,Central Midfielder,624,22,€18M,LaLiga,46,1.59,27,25.53,N/A,N/A,15,15,9.09,0.14,0,0.0,79,0.58,68,1.15,N/A,N/A,51,25.0,25,1.44,70,0.72,55,0.72,38,41.67,35,38,44.62,4.18,N/A,N/A,12,0.58,63,1.59,77,N/A,N/A,0.14,N/A,N/A,N/A,N/A,56,0.87,89,84.62,62,85.51,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,88,1.01,76,5.77,100,0.0,N/A,N/A,N/A,N/A,77,84,0.58,1.59,39,0.14,41,42,58.33,1.01,18,50,1.15,43.7,100,0.0,38,0.05,79,80,0.15,0.15,67,0.07
